minute,second,team,playerName,type,outcomeType,x,y,endX,endY
85,12.0,Real Madrid,Cristiano Ronaldo,Pass,Unsuccessful,66.0,97.2,73.8,91.8
85,13.0,Barcelona,Gerard Piqué,BallRecovery,Successful,30.5,12.2,,
85,13.0,Barcelona,Gerard Piqué,Pass,Successful,30.5,12.2,3.6,30.7
85,18.0,Barcelona,Claudio Bravo,Pass,Successful,3.6,33.4,5.6,77.5
85,21.0,Barcelona,Jeremy Mathieu,Pass,Successful,6.9,78.8,22.5,91.1
85,24.0,Barcelona,Jordi Alba,Pass,Successful,23.9,90.2,14.4,79.4
85,28.0,Barcelona,Jeremy Mathieu,Pass,Successful,20.8,73.0,28.7,61.8
85,29.0,Barcelona,Sergi Roberto,Pass,Successful,28.7,61.8,22.2,70.8
85,31.0,Barcelona,Jeremy Mathieu,Pass,Successful,21.4,70.5,4.6,59.7
85,33.0,Barcelona,Claudio Bravo,Pass,Successful,4.6,59.7,7.5,81.5
85,37.0,Barcelona,Jeremy Mathieu,Pass,Successful,9.2,88.3,37.3,87.5
85,38.0,Barcelona,Sergio Busquets,Pass,Successful,37.3,87.5,55.1,93.8
85,39.0,Barcelona,Neymar,Pass,Successful,55.1,93.8,44.6,87.2
85,42.0,Barcelona,Sergio Busquets,Pass,Successful,47.7,85.0,44.9,71.7
85,50.0,Barcelona,Lionel Messi,Pass,Successful,72.7,66.9,73.4,72.1
85,52.0,Barcelona,Jordi Alba,Pass,Successful,75.7,73.8,87.9,82.4
85,55.0,Barcelona,Neymar,Pass,Successful,88.5,76.5,87.5,44.3
85,56.0,Barcelona,Munir El-Haddadi,MissedShots,Successful,87.0,45.6,,
86,24.0,Real Madrid,Keylor Navas,Pass,Successful,5.4,42.8,56.0,64.6
86,26.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,53.4,56.4,45.7,48.2
86,27.0,Real Madrid,Luka Modric,Pass,Unsuccessful,45.7,48.2,61.2,34.0
86,29.0,Barcelona,Jordi Alba,BallRecovery,Successful,37.6,65.7,,
86,30.0,Barcelona,Jordi Alba,Pass,Successful,39.3,67.5,65.0,77.3
86,32.0,Barcelona,Luis Suárez,Pass,Successful,65.0,77.3,61.3,96.6
86,38.0,Barcelona,Neymar,Pass,Successful,67.6,94.4,65.7,78.4
86,39.0,Barcelona,Sergio Busquets,Pass,Successful,65.7,78.4,63.4,86.3
86,41.0,Barcelona,Jordi Alba,Pass,Successful,63.5,86.3,73.9,72.9
86,43.0,Barcelona,Sergi Roberto,Pass,Unsuccessful,73.9,72.9,76.7,76.0
86,44.0,Real Madrid,Raphaël Varane,Clearance,Successful,24.1,29.1,35.2,23.3
86,46.0,Real Madrid,Gareth Bale,Pass,Successful,35.2,23.3,31.1,31.0
86,47.0,Real Madrid,Toni Kroos,BallRecovery,Successful,31.1,31.0,,
86,48.0,Real Madrid,Toni Kroos,Pass,Successful,31.1,31.0,24.5,43.4
86,49.0,Real Madrid,Sergio Ramos,Pass,Unsuccessful,20.9,53.0,57.2,100.0
87,0.0,Barcelona,Dani Alves,Pass,Successful,40.9,0.0,47.2,15.2
87,4.0,Barcelona,Sergi Roberto,Pass,Successful,47.2,15.2,41.4,15.8
87,7.0,Barcelona,Gerard Piqué,Pass,Successful,41.7,17.7,67.2,8.6
87,8.0,Barcelona,Lionel Messi,Pass,Successful,67.2,8.6,58.1,6.8
87,9.0,Barcelona,Dani Alves,Pass,Successful,58.1,6.8,63.4,7.0
87,10.0,Barcelona,Lionel Messi,Pass,Successful,63.4,7.0,55.4,7.6
87,11.0,Barcelona,Dani Alves,Pass,Successful,55.4,7.6,61.1,4.1
87,12.0,Barcelona,Lionel Messi,Pass,Successful,61.1,4.1,55.9,8.2
87,13.0,Barcelona,Dani Alves,Pass,Successful,55.9,8.2,59.0,4.0
87,14.0,Real Madrid,Danilo,BlockedPass,Successful,41.0,94.8,,
87,14.0,Barcelona,Lionel Messi,Pass,Unsuccessful,59.0,4.0,60.0,5.9
87,15.0,Real Madrid,Danilo,BallRecovery,Successful,44.5,94.5,,
87,16.0,Real Madrid,Danilo,TakeOn,Successful,66.5,94.4,,
87,16.0,Barcelona,Dani Alves,Challenge,Unsuccessful,33.5,5.6,,
87,17.0,Real Madrid,Danilo,Pass,Successful,69.8,85.1,74.6,67.4
87,18.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,73.9,63.7,75.6,41.0
87,22.0,Real Madrid,Karim Benzema,SavedShot,Successful,77.9,39.4,,
87,22.0,Barcelona,Gerard Piqué,Save,Successful,11.1,54.8,,
87,24.0,Real Madrid,Karim Benzema,CornerAwarded,Successful,88.2,44.1,,
87,24.0,Barcelona,Gerard Piqué,CornerAwarded,Unsuccessful,16.4,55.0,,
87,43.0,Real Madrid,Toni Kroos,Pass,Successful,99.5,99.8,76.1,83.3
87,45.0,Real Madrid,Danilo,Pass,Unsuccessful,75.0,80.0,97.7,50.4
87,48.0,Barcelona,Claudio Bravo,KeeperPickup,Successful,4.3,51.0,,
87,49.0,Barcelona,Claudio Bravo,Pass,Successful,4.5,53.7,38.9,92.7
87,58.0,Barcelona,Neymar,Pass,Successful,81.1,95.2,87.3,49.9
88,0.0,Barcelona,Munir El-Haddadi,MissedShots,Successful,87.3,50.3,,
88,27.0,Real Madrid,Keylor Navas,Pass,Successful,5.5,57.0,78.4,19.4
88,29.0,Real Madrid,Cristiano Ronaldo,BallTouch,Successful,70.7,25.0,,
88,31.0,Real Madrid,Gareth Bale,Pass,Unsuccessful,93.8,9.8,93.3,12.3
88,32.0,Barcelona,Jordi Alba,Clearance,Successful,5.9,87.8,5.9,87.8
88,33.0,Real Madrid,Gareth Bale,CornerAwarded,Successful,93.7,12.2,,
88,33.0,Barcelona,Jordi Alba,CornerAwarded,Unsuccessful,6.3,87.8,,
88,37.0,Real Madrid,Gareth Bale,Pass,Successful,99.5,0.5,77.3,15.0
88,40.0,Real Madrid,Daniel Carvajal,Pass,Successful,77.3,15.2,82.0,6.5
88,43.0,Real Madrid,Gareth Bale,Pass,Successful,82.0,6.5,92.3,52.1
88,45.0,Real Madrid,Cristiano Ronaldo,SavedShot,Successful,92.9,50.5,,
88,45.0,Barcelona,Claudio Bravo,Save,Successful,1.9,49.0,,
88,46.0,Real Madrid,Cristiano Ronaldo,CornerAwarded,Successful,95.2,51.6,,
88,46.0,Barcelona,Claudio Bravo,CornerAwarded,Unsuccessful,4.8,48.4,,
88,52.0,Real Madrid,Karim Benzema,Pass,Successful,99.5,99.5,90.8,85.1
88,54.0,Real Madrid,Toni Kroos,Pass,Successful,90.8,85.1,78.6,79.7
88,55.0,Real Madrid,Karim Benzema,Pass,Successful,78.6,79.7,79.1,50.4
88,59.0,Real Madrid,Luka Modric,SavedShot,Successful,80.3,50.1,,
88,59.0,Barcelona,Sergio Busquets,Save,Successful,20.2,49.1,,
89,1.0,Barcelona,Neymar,BallRecovery,Successful,33.0,67.8,,
89,1.0,Barcelona,Neymar,Pass,Successful,33.0,67.8,31.5,59.4
89,2.0,Barcelona,Sergio Busquets,Pass,Successful,31.5,59.4,30.9,61.7
89,3.0,Barcelona,Neymar,Pass,Successful,32.5,52.7,40.2,40.1
89,9.0,Barcelona,Lionel Messi,TakeOn,Unsuccessful,68.6,45.4,,
89,10.0,Real Madrid,Danilo,Pass,Successful,20.5,59.4,9.6,46.9
89,11.0,Real Madrid,Keylor Navas,Pass,Unsuccessful,9.6,46.9,45.7,86.5
89,20.0,Barcelona,Dani Alves,Pass,Unsuccessful,81.8,11.7,89.4,46.9
89,21.0,Real Madrid,Sergio Ramos,Clearance,Successful,14.0,55.4,23.8,60.0
89,24.0,Real Madrid,Luka Modric,Aerial,Unsuccessful,26.4,61.4,,
89,24.0,Barcelona,Munir El-Haddadi,Aerial,Successful,73.6,38.6,,
89,24.0,Barcelona,Munir El-Haddadi,Pass,Unsuccessful,70.9,37.1,94.9,46.7
89,26.0,Real Madrid,Keylor Navas,KeeperPickup,Successful,6.8,54.2,,
89,29.0,Real Madrid,Keylor Navas,Pass,Successful,13.9,53.3,79.7,7.9
89,39.0,Real Madrid,Cristiano Ronaldo,Pass,Successful,76.7,24.3,78.9,40.6
89,44.0,Real Madrid,Karim Benzema,Pass,Successful,80.4,36.7,86.8,18.8
89,49.0,Real Madrid,Gareth Bale,SavedShot,Successful,81.6,28.2,,
89,49.0,Barcelona,Claudio Bravo,Save,Successful,1.3,51.9,,
89,50.0,Barcelona,Claudio Bravo,KeeperPickup,Successful,1.3,51.9,,
90,14.0,Barcelona,Claudio Bravo,Pass,Successful,11.6,49.9,57.1,24.0
90,17.0,Barcelona,Lionel Messi,Pass,Unsuccessful,62.7,32.8,100.0,32.0
90,36.0,Real Madrid,Keylor Navas,Pass,Unsuccessful,5.4,57.2,57.8,68.1
90,39.0,Real Madrid,Cristiano Ronaldo,Aerial,Unsuccessful,56.5,68.8,,
90,39.0,Barcelona,Sergio Busquets,Aerial,Successful,43.5,31.2,,
90,40.0,Barcelona,Sergio Busquets,Pass,Unsuccessful,44.8,30.6,62.0,35.1
90,43.0,Real Madrid,Sergio Ramos,Pass,Successful,39.7,58.5,45.5,65.7
90,46.0,Barcelona,Sergio Busquets,Tackle,Successful,54.8,32.2,,
90,46.0,Real Madrid,Toni Kroos,Dispossessed,Successful,45.2,67.8,,
90,48.0,Real Madrid,Danilo,Foul,Unsuccessful,36.8,71.4,,
90,48.0,Barcelona,Munir El-Haddadi,Foul,Successful,63.2,28.6,,
91,14.0,Barcelona,Lionel Messi,Pass,Successful,65.0,27.0,67.3,33.3
91,15.0,Barcelona,Sergi Roberto,Pass,Successful,67.3,33.3,64.4,24.6
91,17.0,Barcelona,Lionel Messi,Pass,Unsuccessful,64.4,27.3,84.7,51.6
91,19.0,Real Madrid,Raphaël Varane,Clearance,Successful,16.3,49.0,52.3,50.4
91,23.0,Real Madrid,Karim Benzema,TakeOn,Successful,52.7,48.2,,
91,23.0,Barcelona,Sergio Busquets,Challenge,Unsuccessful,47.3,51.8,,
91,24.0,Real Madrid,Karim Benzema,BallRecovery,Successful,54.3,45.8,,
91,26.0,Real Madrid,Karim Benzema,Foul,Successful,62.4,40.0,,
91,26.0,Barcelona,Sergio Busquets,Foul,Unsuccessful,37.6,60.0,,
91,30.0,Barcelona,Sergio Busquets,Card,Successful,0.0,0.0,,
91,50.0,Real Madrid,Toni Kroos,Pass,Unsuccessful,63.9,35.7,69.9,26.8
91,55.0,Real Madrid,,End,Successful,0.0,0.0,,
91,55.0,Barcelona,,End,Successful,0.0,0.0,,
0,0.0,Barcelona,,End,Successful,0.0,0.0,,
0,0.0,Real Madrid,,End,Successful,0.0,0.0,,
0,0.0,Barcelona,,FormationSet,Successful,0.0,0.0,,
0,0.0,Real Madrid,,FormationSet,Successful,0.0,0.0,,
