id,minute,second,teamId,h_a,type,outcomeType,x,y,endX,endY
2391035801.0,67,10.0,ManchesterUnited,a,Interception,Successful,8.3,31.9,,
2391035807.0,67,12.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,2.5,31.1,,
2391035809.0,67,12.0,ManchesterCity,h,CornerAwarded,Successful,97.5,68.9,,
2391036055.0,67,50.0,ManchesterCity,h,Pass,Successful,99.6,99.1,83.9,44.5
2391036079.0,67,54.0,ManchesterCity,h,Goal,Successful,83.6,42.7,,
2391036711.0,69,0.0,ManchesterUnited,a,Pass,Successful,49.5,49.9,46.8,54.0
2391036721.0,69,1.0,ManchesterUnited,a,Pass,Successful,46.7,53.9,29.0,34.9
2391036727.0,69,5.0,ManchesterUnited,a,Pass,Successful,28.7,32.2,32.9,15.0
2391036751.0,69,6.0,ManchesterUnited,a,Pass,Successful,32.9,14.9,34.4,30.3
2391036755.0,69,10.0,ManchesterUnited,a,Foul,Successful,35.4,19.0,,
2391036763.0,69,10.0,ManchesterCity,h,Foul,Unsuccessful,64.6,81.0,,
2391036845.0,69,19.0,ManchesterUnited,a,Pass,Successful,40.0,24.4,55.9,93.9
2391036873.0,69,25.0,ManchesterUnited,a,Pass,Successful,47.7,90.2,32.4,76.4
2391036889.0,69,28.0,ManchesterUnited,a,Pass,Successful,33.8,72.9,54.5,95.7
2391036897.0,69,32.0,ManchesterUnited,a,Pass,Successful,54.5,95.4,58.6,88.0
2391036915.0,69,33.0,ManchesterUnited,a,Pass,Successful,58.2,88.0,63.3,96.5
2391036935.0,69,34.0,ManchesterUnited,a,Pass,Successful,60.0,95.1,53.0,96.9
2391036951.0,69,36.0,ManchesterUnited,a,Pass,Successful,53.2,96.9,63.1,72.9
2391036959.0,69,38.0,ManchesterUnited,a,Pass,Successful,61.7,70.8,62.0,31.8
2391036971.0,69,41.0,ManchesterUnited,a,Pass,Unsuccessful,65.0,31.0,76.0,66.9
2391036969.0,69,43.0,ManchesterCity,h,BallRecovery,Successful,21.7,28.2,,
2391036983.0,69,43.0,ManchesterCity,h,Pass,Successful,21.7,28.2,27.6,45.8
2391036995.0,69,45.0,ManchesterCity,h,Pass,Successful,30.0,40.1,43.7,32.5
2391037047.0,69,48.0,ManchesterCity,h,Pass,Successful,60.7,28.9,70.8,10.6
2391037073.0,69,54.0,ManchesterCity,h,Pass,Successful,74.5,18.3,63.0,32.7
2391037095.0,69,56.0,ManchesterCity,h,Pass,Successful,66.1,35.5,65.4,83.2
2391037127.0,69,59.0,ManchesterCity,h,Pass,Successful,65.4,83.2,76.4,96.6
2391037133.0,70,5.0,ManchesterCity,h,Pass,Unsuccessful,79.3,94.8,75.9,94.8
2391037139.0,70,5.0,ManchesterUnited,a,BlockedPass,Successful,23.8,8.6,,
2391037143.0,70,7.0,ManchesterUnited,a,BallRecovery,Successful,29.2,2.8,,
2391037179.0,70,7.0,ManchesterUnited,a,Pass,Successful,29.2,2.8,35.9,12.2
2391037259.0,70,11.0,ManchesterUnited,a,Pass,Successful,53.4,27.3,75.1,22.5
2391037265.0,70,18.0,ManchesterUnited,a,TakeOn,Unsuccessful,92.2,35.8,,
2391037287.0,70,18.0,ManchesterCity,h,Tackle,Unsuccessful,7.8,64.2,,
2391037283.0,70,19.0,ManchesterUnited,a,BallTouch,Successful,94.4,36.3,,
2391037305.0,70,20.0,ManchesterCity,h,Clearance,Successful,8.6,63.1,19.4,83.9
2391037309.0,70,22.0,ManchesterCity,h,BallRecovery,Successful,19.4,83.9,,
2391037313.0,70,23.0,ManchesterUnited,a,Challenge,Unsuccessful,81.4,16.6,,
2391037319.0,70,23.0,ManchesterCity,h,TakeOn,Successful,18.6,83.4,,
2391037323.0,70,25.0,ManchesterUnited,a,Challenge,Unsuccessful,79.3,34.2,,
2391037335.0,70,25.0,ManchesterCity,h,TakeOn,Successful,20.7,65.8,,
2391037391.0,70,28.0,ManchesterCity,h,Pass,Successful,24.2,53.3,28.5,9.2
2391037409.0,70,36.0,ManchesterCity,h,Pass,Successful,32.2,15.0,19.0,12.8
2391037427.0,70,38.0,ManchesterCity,h,Pass,Successful,19.5,14.9,12.2,32.4
2391037447.0,70,41.0,ManchesterCity,h,Pass,Successful,5.9,31.3,3.0,57.6
2391037475.0,70,45.0,ManchesterCity,h,Pass,Successful,3.4,58.5,13.5,64.2
2391037503.0,70,51.0,ManchesterCity,h,Pass,Successful,21.6,63.0,29.3,90.2
2391037539.0,70,56.0,ManchesterCity,h,Pass,Successful,34.6,93.8,29.4,85.7
2391037555.0,70,57.0,ManchesterCity,h,Pass,Successful,29.3,85.4,25.9,72.9
2391037567.0,71,2.0,ManchesterCity,h,Pass,Successful,25.1,71.7,22.6,51.6
2391037581.0,71,4.0,ManchesterCity,h,Pass,Successful,22.0,49.4,30.5,52.2
2391037597.0,71,6.0,ManchesterCity,h,Pass,Successful,29.3,53.4,32.5,71.8
2391037633.0,71,8.0,ManchesterCity,h,Pass,Successful,33.8,75.0,38.4,94.4
2391037663.0,71,12.0,ManchesterCity,h,Pass,Successful,31.4,86.9,24.2,42.5
2391037671.0,71,16.0,ManchesterCity,h,Pass,Successful,22.8,38.6,34.4,35.2
2391037679.0,71,17.0,ManchesterCity,h,Pass,Successful,34.1,35.8,32.5,54.0
2391037729.0,71,19.0,ManchesterCity,h,Pass,Successful,32.2,53.3,18.1,36.3
2391037751.0,71,21.0,ManchesterCity,h,Pass,Successful,11.5,38.8,8.2,67.9
2391037775.0,71,25.0,ManchesterCity,h,Pass,Successful,9.6,69.9,19.6,52.4
2391037787.0,71,27.0,ManchesterCity,h,Pass,Successful,19.6,51.2,17.8,14.3
2391037811.0,71,29.0,ManchesterCity,h,Pass,Successful,17.8,14.3,12.2,28.2
2391037839.0,71,33.0,ManchesterCity,h,Pass,Successful,11.4,30.0,33.5,13.8
2391037873.0,71,35.0,ManchesterCity,h,Pass,Successful,35.8,11.0,46.9,7.6
2391037887.0,71,40.0,ManchesterCity,h,Pass,Successful,61.7,6.1,53.6,6.5
2391037907.0,71,42.0,ManchesterCity,h,Pass,Successful,53.5,8.3,40.1,25.8
2391037921.0,71,44.0,ManchesterCity,h,Pass,Successful,39.1,26.7,47.8,30.0
2391037939.0,71,45.0,ManchesterCity,h,Pass,Successful,47.8,30.0,47.9,24.3
2391037961.0,71,49.0,ManchesterCity,h,Pass,Successful,52.5,32.5,54.4,22.1
2391037971.0,71,51.0,ManchesterCity,h,Pass,Successful,54.0,20.3,36.8,27.6
2391037991.0,71,54.0,ManchesterCity,h,Pass,Successful,35.2,29.8,33.5,47.0
2391038007.0,71,56.0,ManchesterCity,h,Pass,Successful,33.5,47.6,42.2,46.1
2391038013.0,71,57.0,ManchesterCity,h,Pass,Successful,41.3,46.6,31.2,48.5
2391038017.0,71,57.0,ManchesterCity,h,Pass,Successful,31.6,48.8,38.8,48.2
2391038049.0,71,59.0,ManchesterCity,h,Pass,Successful,34.6,53.1,31.8,81.4
2391038087.0,72,6.0,ManchesterCity,h,Pass,Successful,54.1,67.8,60.5,94.5
2391038095.0,72,12.0,ManchesterCity,h,Pass,Successful,60.7,89.1,40.6,74.7
2391038113.0,72,14.0,ManchesterCity,h,Pass,Successful,40.6,75.1,37.5,51.8
2391038125.0,72,17.0,ManchesterCity,h,Pass,Successful,36.8,50.3,46.0,46.7
2391038135.0,72,18.0,ManchesterCity,h,Pass,Successful,46.0,47.3,35.8,64.5
2391038145.0,72,21.0,ManchesterCity,h,Pass,Successful,35.8,64.8,51.0,67.5
2391038157.0,72,23.0,ManchesterCity,h,Pass,Successful,51.2,68.2,55.8,94.4
2391038175.0,72,24.0,ManchesterCity,h,Pass,Successful,55.8,94.4,33.6,73.2
2391038197.0,72,28.0,ManchesterCity,h,Pass,Successful,32.8,73.6,36.4,81.7
2391038217.0,72,30.0,ManchesterCity,h,Pass,Successful,36.1,83.5,34.9,71.7
2391038233.0,72,32.0,ManchesterCity,h,Pass,Successful,34.6,67.5,32.9,33.9
2391038249.0,72,37.0,ManchesterCity,h,Pass,Successful,31.4,30.4,38.8,34.5
2391038265.0,72,38.0,ManchesterCity,h,Pass,Successful,38.7,34.6,31.7,50.1
2391038291.0,72,41.0,ManchesterCity,h,Pass,Successful,31.5,51.6,35.8,60.6
2391038329.0,72,45.0,ManchesterCity,h,Pass,Successful,36.4,72.6,53.9,73.3
2391038339.0,72,51.0,ManchesterCity,h,Pass,Successful,67.5,66.3,75.3,43.3
2391038357.0,72,52.0,ManchesterCity,h,Pass,Successful,76.4,43.1,89.5,30.3
2391038363.0,72,54.0,ManchesterCity,h,SavedShot,Successful,90.0,30.5,,
2391038365.0,72,54.0,ManchesterUnited,a,Save,Successful,1.0,55.1,,
2391038381.0,72,57.0,ManchesterUnited,a,CornerAwarded,Unsuccessful,4.3,72.4,,
2391038383.0,72,57.0,ManchesterCity,h,CornerAwarded,Successful,95.7,27.6,,
2391038475.0,73,12.0,ManchesterCity,h,Pass,Successful,99.5,0.5,92.3,13.5
2391038479.0,73,13.0,ManchesterCity,h,Pass,Successful,92.3,14.0,84.1,14.1
2391038493.0,73,16.0,ManchesterCity,h,Pass,Successful,84.5,14.3,74.8,31.3
2391038519.0,73,18.0,ManchesterCity,h,Pass,Successful,74.0,28.9,68.9,48.1
2391038551.0,73,22.0,ManchesterCity,h,Pass,Successful,69.5,51.8,68.6,69.1
2391038557.0,73,25.0,ManchesterCity,h,Pass,Successful,68.4,75.4,70.8,67.0
2391038577.0,73,26.0,ManchesterCity,h,Pass,Successful,70.7,66.9,63.2,63.9
2391038631.0,73,29.0,ManchesterCity,h,Pass,Successful,58.1,57.1,58.0,24.2
2391038683.0,73,33.0,ManchesterCity,h,Pass,Successful,66.4,16.1,65.2,0.9
2391038687.0,73,38.0,ManchesterCity,h,Foul,Successful,79.3,2.1,,
2391038695.0,73,38.0,ManchesterUnited,a,Foul,Unsuccessful,20.7,97.9,,
2391039111.0,74,19.0,ManchesterCity,h,Pass,Unsuccessful,83.4,8.8,91.2,48.1
2391039139.0,74,21.0,ManchesterUnited,a,Clearance,Successful,8.3,53.1,18.2,78.4
2391039143.0,74,23.0,ManchesterUnited,a,BallRecovery,Successful,18.1,78.4,,
2391039185.0,74,25.0,ManchesterUnited,a,Pass,Successful,21.5,84.5,35.8,87.4
2391039191.0,74,27.0,ManchesterUnited,a,TakeOn,Unsuccessful,40.7,84.6,,
2391039187.0,74,27.0,ManchesterCity,h,Tackle,Successful,59.3,15.4,,
2391039193.0,74,31.0,ManchesterCity,h,BallRecovery,Successful,38.5,13.2,,
2391039219.0,74,31.0,ManchesterCity,h,Pass,Successful,38.0,13.5,33.6,25.2
2391039231.0,74,33.0,ManchesterCity,h,Pass,Successful,33.6,25.2,40.7,30.9
2391039265.0,74,35.0,ManchesterCity,h,Pass,Successful,40.7,31.2,38.2,12.9
2391039275.0,74,38.0,ManchesterCity,h,Pass,Successful,38.1,11.7,29.8,23.1
2391039305.0,74,41.0,ManchesterCity,h,Pass,Successful,28.4,24.7,20.1,49.4
2391039321.0,74,43.0,ManchesterCity,h,Pass,Successful,18.7,50.9,15.6,61.2
2391039371.0,74,45.0,ManchesterCity,h,Pass,Successful,14.2,63.6,27.4,93.5
2391039381.0,74,49.0,ManchesterCity,h,Pass,Successful,28.3,92.3,27.6,69.0
2391039417.0,74,51.0,ManchesterCity,h,Pass,Successful,26.7,67.3,31.1,51.6
2391039421.0,74,54.0,ManchesterCity,h,Foul,Successful,29.6,55.9,,
2391039429.0,74,54.0,ManchesterUnited,a,Foul,Unsuccessful,70.4,44.1,,
2391039517.0,75,3.0,ManchesterCity,h,Pass,Successful,31.2,54.8,28.6,24.2
2391039571.0,75,9.0,ManchesterCity,h,Pass,Successful,28.1,21.0,39.3,5.6
2391039593.0,75,12.0,ManchesterCity,h,Pass,Successful,38.7,6.8,38.2,21.2
2391039621.0,75,15.0,ManchesterCity,h,Pass,Successful,38.1,17.6,44.4,28.9
2391039625.0,75,18.0,ManchesterUnited,a,Challenge,Unsuccessful,50.2,58.0,,
2391039649.0,75,18.0,ManchesterCity,h,TakeOn,Successful,49.8,42.0,,
2391039669.0,75,22.0,ManchesterCity,h,Pass,Successful,59.0,64.3,63.8,79.6
2391039715.0,75,24.0,ManchesterCity,h,Pass,Successful,65.0,78.8,80.3,92.0
2391039737.0,75,28.0,ManchesterCity,h,Pass,Successful,79.6,91.7,69.6,85.1
2391039759.0,75,29.0,ManchesterCity,h,Pass,Successful,69.4,85.3,64.0,86.5
2391039771.0,75,31.0,ManchesterCity,h,Pass,Successful,62.9,81.2,66.5,69.7
2391039823.0,75,33.0,ManchesterCity,h,Pass,Successful,66.5,69.9,66.0,92.9
2391039865.0,75,37.0,ManchesterCity,h,Pass,Successful,68.5,89.0,61.4,92.4
2391039893.0,75,39.0,ManchesterCity,h,Pass,Successful,59.9,83.9,42.5,86.0
2391039913.0,75,43.0,ManchesterCity,h,Pass,Successful,42.5,86.5,42.5,66.6
2391039925.0,75,45.0,ManchesterCity,h,Pass,Successful,41.1,69.0,36.1,80.5
2391039969.0,75,46.0,ManchesterCity,h,Pass,Successful,35.8,80.2,14.1,58.7
2391040015.0,75,50.0,ManchesterCity,h,Pass,Successful,13.3,58.1,24.4,60.8
2391040041.0,75,55.0,ManchesterCity,h,Pass,Successful,31.1,58.5,32.0,46.3
2391040051.0,75,56.0,ManchesterCity,h,Pass,Successful,33.2,47.3,27.9,52.2
2391040069.0,75,57.0,ManchesterCity,h,Pass,Successful,28.1,52.1,21.9,31.5
2391040091.0,75,58.0,ManchesterCity,h,Pass,Successful,22.3,32.7,8.3,51.0
2391040123.0,76,2.0,ManchesterCity,h,Pass,Successful,8.7,52.7,12.8,75.4
2391040177.0,76,4.0,ManchesterCity,h,Pass,Successful,14.0,76.0,14.4,27.9
2391040203.0,76,9.0,ManchesterCity,h,Pass,Successful,24.9,12.9,27.6,3.4
2391040223.0,76,10.0,ManchesterCity,h,Pass,Successful,27.6,4.6,16.3,30.7
2391040247.0,76,13.0,ManchesterCity,h,Pass,Successful,16.4,32.1,34.7,35.4
2391040345.0,76,16.0,ManchesterCity,h,Pass,Successful,38.8,41.6,40.4,65.4
2391040383.0,76,25.0,ManchesterCity,h,Pass,Successful,84.5,71.5,95.8,82.6
2391040385.0,76,27.0,ManchesterCity,h,BallTouch,Unsuccessful,97.1,83.8,,
2391040819.0,77,4.0,ManchesterUnited,a,Pass,Successful,5.0,49.6,64.4,43.3
2391040823.0,77,8.0,ManchesterUnited,a,Aerial,Successful,67.0,45.6,,
2391040809.0,77,8.0,ManchesterCity,h,Aerial,Unsuccessful,33.0,54.4,,
2391040829.0,77,8.0,ManchesterUnited,a,Pass,Unsuccessful,65.5,45.0,65.2,46.8
2391117065.0,77,8.0,ManchesterCity,h,BallTouch,Successful,34.1,56.2,,
2391040881.0,77,9.0,ManchesterUnited,a,Foul,Successful,58.8,67.6,,
2391040873.0,77,9.0,ManchesterCity,h,Foul,Unsuccessful,41.2,32.4,,
2391040987.0,77,20.0,ManchesterUnited,a,Pass,Successful,58.6,75.3,74.1,97.5
2391041001.0,77,25.0,ManchesterUnited,a,Pass,Successful,79.2,85.1,79.3,65.1
2391042481.0,77,27.0,ManchesterUnited,a,Dispossessed,Successful,78.0,64.6,,
2391041007.0,77,27.0,ManchesterCity,h,Tackle,Successful,22.0,35.4,,
2391041011.0,77,28.0,ManchesterCity,h,BallRecovery,Successful,29.0,32.7,,
2391041021.0,77,29.0,ManchesterCity,h,Pass,Successful,29.2,33.1,37.6,36.1
2391041027.0,77,29.0,ManchesterCity,h,BallTouch,Unsuccessful,37.2,36.3,,
2391041029.0,77,30.0,ManchesterUnited,a,Pass,Unsuccessful,63.0,64.0,66.0,67.2
2391041043.0,77,30.0,ManchesterCity,h,BlockedPass,Successful,37.1,39.8,,
2391041039.0,77,30.0,ManchesterUnited,a,BallTouch,Successful,61.3,65.4,,
2391041093.0,77,34.0,ManchesterCity,h,Pass,Successful,54.0,19.8,52.4,8.1
2391041119.0,77,35.0,ManchesterCity,h,TakeOn,Unsuccessful,53.0,16.2,,
2391041069.0,77,35.0,ManchesterUnited,a,Tackle,Unsuccessful,47.0,83.8,,
2391041185.0,77,38.0,ManchesterCity,h,Pass,Successful,43.6,9.8,22.4,10.0
2391041247.0,77,45.0,ManchesterCity,h,Pass,Successful,22.7,12.6,21.1,61.1
2391041333.0,77,52.0,ManchesterCity,h,Pass,Successful,22.8,58.5,43.4,38.8
2391041387.0,77,55.0,ManchesterCity,h,Pass,Successful,45.0,47.2,69.6,95.4
2391041399.0,78,0.0,ManchesterCity,h,Pass,Successful,70.0,93.0,62.4,83.0
2391041439.0,78,2.0,ManchesterCity,h,Pass,Successful,62.4,83.2,58.5,68.7
2391041453.0,78,5.0,ManchesterCity,h,Pass,Successful,58.5,64.2,51.9,47.0
2391041507.0,78,6.0,ManchesterCity,h,Pass,Successful,52.1,47.5,45.7,69.0
2391041575.0,78,11.0,ManchesterCity,h,Pass,Successful,41.3,71.7,23.9,44.5
2391041591.0,78,18.0,ManchesterCity,h,Pass,Successful,23.3,53.4,24.4,27.6
2391041669.0,78,22.0,ManchesterCity,h,Pass,Successful,24.0,30.9,20.5,71.4
2391041687.0,78,25.0,ManchesterCity,h,Pass,Successful,19.4,71.5,24.1,76.4
2391041757.0,78,29.0,ManchesterCity,h,Pass,Successful,24.6,76.4,18.8,28.2
2391041773.0,78,32.0,ManchesterCity,h,Pass,Successful,18.8,28.2,26.9,7.3
2391041777.0,78,35.0,ManchesterCity,h,Pass,Unsuccessful,25.6,8.8,32.1,13.2
2391041791.0,78,35.0,ManchesterUnited,a,BallTouch,Successful,69.7,91.8,,
2391041837.0,78,37.0,ManchesterCity,h,Pass,Successful,32.0,33.4,22.9,67.9
2391041851.0,78,41.0,ManchesterCity,h,Pass,Successful,23.8,69.7,29.2,79.6
2391041875.0,78,42.0,ManchesterCity,h,Pass,Successful,28.8,78.8,20.4,77.5
2391041927.0,78,44.0,ManchesterCity,h,Pass,Successful,21.5,79.9,39.3,96.0
2391041937.0,78,49.0,ManchesterCity,h,Pass,Successful,35.6,90.3,34.1,67.0
2391041981.0,78,51.0,ManchesterCity,h,Pass,Successful,35.3,70.5,39.1,86.9
2391041997.0,78,55.0,ManchesterCity,h,Pass,Unsuccessful,43.2,85.1,52.3,76.9
2391042001.0,78,56.0,ManchesterUnited,a,Interception,Successful,47.3,23.1,,
2391042013.0,78,57.0,ManchesterUnited,a,BallRecovery,Successful,47.4,17.6,,
2391042029.0,78,57.0,ManchesterUnited,a,Pass,Successful,47.4,17.6,55.5,2.2
2391042055.0,78,59.0,ManchesterUnited,a,Pass,Unsuccessful,55.7,2.0,67.9,0.0
2391042329.0,79,25.0,ManchesterCity,h,SubstitutionOff,Successful,0.0,0.0,,
2391042333.0,79,25.0,ManchesterCity,h,SubstitutionOn,Successful,0.0,0.0,,
2391042385.0,79,29.0,ManchesterCity,h,FormationChange,Successful,0.0,0.0,,
2391042511.0,79,32.0,ManchesterCity,h,Pass,Successful,27.9,100.0,32.2,91.3
2391042531.0,79,34.0,ManchesterCity,h,Pass,Successful,31.5,87.8,27.1,96.9
2391134585.0,79,35.0,ManchesterCity,h,Pass,Successful,22.3,96.0,5.4,65.1
2391042571.0,79,41.0,ManchesterCity,h,Pass,Successful,7.2,63.0,35.4,11.3
2391042617.0,79,44.0,ManchesterCity,h,Pass,Successful,35.1,11.9,24.7,12.6
2391042643.0,79,49.0,ManchesterCity,h,Pass,Successful,34.2,13.5,43.2,24.3
2391042671.0,79,52.0,ManchesterCity,h,Pass,Successful,39.1,21.2,38.1,15.6
2391042717.0,79,55.0,ManchesterCity,h,Pass,Successful,35.2,29.1,42.8,9.2
2391042781.0,79,59.0,ManchesterCity,h,Pass,Successful,35.2,12.3,24.0,30.3
2391042805.0,80,5.0,ManchesterCity,h,Pass,Successful,28.7,50.0,28.6,71.7
2391042821.0,80,8.0,ManchesterCity,h,Pass,Successful,30.3,76.6,54.0,95.1
2391042841.0,80,10.0,ManchesterCity,h,Pass,Successful,53.5,94.8,60.1,94.4
2391042953.0,80,20.0,ManchesterCity,h,Pass,Successful,61.9,75.4,53.1,53.1
2391042983.0,80,22.0,ManchesterCity,h,Pass,Successful,53.3,53.1,55.4,39.8
2391043039.0,80,25.0,ManchesterCity,h,Pass,Successful,59.2,33.3,79.6,11.3
2391043061.0,80,30.0,ManchesterCity,h,Pass,Successful,78.2,20.9,69.0,43.0
2391043097.0,80,32.0,ManchesterCity,h,Pass,Successful,68.7,39.1,62.5,19.2
2391043141.0,80,36.0,ManchesterCity,h,Pass,Successful,66.3,18.8,95.7,17.9
2391043167.0,80,40.0,ManchesterCity,h,Pass,Successful,96.8,21.8,85.5,67.2
2391043169.0,80,43.0,ManchesterCity,h,SavedShot,Successful,85.5,65.5,,
2391043185.0,80,43.0,ManchesterUnited,a,Save,Successful,2.8,48.2,,
2391043203.0,80,45.0,ManchesterCity,h,MissedShots,Successful,87.0,34.5,,
2391043227.0,80,47.0,ManchesterUnited,a,BallRecovery,Successful,14.1,53.1,,
2391043235.0,80,47.0,ManchesterUnited,a,Pass,Unsuccessful,14.1,53.1,20.2,80.3
2391043239.0,80,48.0,ManchesterCity,h,BallRecovery,Successful,73.6,23.7,,
2391043263.0,80,50.0,ManchesterCity,h,Pass,Successful,70.9,26.1,73.6,29.5
2391043289.0,80,51.0,ManchesterCity,h,Pass,Successful,72.5,31.3,69.7,51.9
2391043303.0,80,53.0,ManchesterCity,h,Pass,Successful,69.5,51.6,72.4,61.2
2391043333.0,80,54.0,ManchesterCity,h,Pass,Successful,72.0,61.1,56.3,63.4
2391043387.0,80,57.0,ManchesterCity,h,Pass,Successful,56.2,65.7,63.4,95.3
2391043421.0,81,1.0,ManchesterCity,h,Pass,Successful,66.5,93.8,65.7,75.3
2391043445.0,81,2.0,ManchesterCity,h,Pass,Successful,65.1,78.5,46.9,86.0
2391043509.0,81,6.0,ManchesterCity,h,Pass,Successful,43.8,83.5,21.4,54.8
2391043533.0,81,13.0,ManchesterCity,h,Pass,Successful,21.2,54.8,22.5,28.9
2391043581.0,81,18.0,ManchesterCity,h,Pass,Successful,25.0,33.4,12.7,55.5
2391043627.0,81,23.0,ManchesterCity,h,Pass,Successful,14.4,62.3,32.5,11.9
2391043631.0,81,25.0,ManchesterCity,h,BallTouch,Unsuccessful,30.8,13.4,,
2391043625.0,81,26.0,ManchesterUnited,a,TakeOn,Unsuccessful,63.4,84.0,,
2391044979.0,81,27.0,ManchesterCity,h,Tackle,Unsuccessful,36.6,16.0,,
2391043647.0,81,28.0,ManchesterUnited,a,BallRecovery,Successful,65.7,93.5,,
2391043675.0,81,28.0,ManchesterUnited,a,Pass,Successful,66.1,93.8,83.8,91.2
2391043679.0,81,30.0,ManchesterUnited,a,BallTouch,Unsuccessful,86.9,91.5,,
2391043697.0,81,32.0,ManchesterCity,h,BallRecovery,Successful,3.2,10.7,,
2391043729.0,81,32.0,ManchesterCity,h,Foul,Successful,7.4,7.8,,
2391043731.0,81,32.0,ManchesterUnited,a,Foul,Unsuccessful,92.6,92.2,,
2391043915.0,81,51.0,ManchesterCity,h,Pass,Successful,10.4,18.4,5.1,46.6
2391044051.0,81,54.0,ManchesterCity,h,Pass,Successful,6.7,47.2,11.8,73.4
2391135069.0,82,0.0,ManchesterCity,h,Pass,Successful,37.8,71.2,52.4,87.6
2391044059.0,82,5.0,ManchesterCity,h,Pass,Successful,72.9,93.5,62.5,91.8
2391044087.0,82,7.0,ManchesterCity,h,Pass,Successful,62.5,92.1,76.4,94.1
2391044115.0,82,10.0,ManchesterCity,h,Pass,Successful,80.3,91.9,80.1,58.8
2391044119.0,82,12.0,ManchesterCity,h,BallTouch,Unsuccessful,77.1,57.9,,
2391044117.0,82,12.0,ManchesterUnited,a,BallTouch,Successful,23.2,49.4,,
2391044135.0,82,14.0,ManchesterUnited,a,BallRecovery,Successful,23.0,57.2,,
2391044143.0,82,15.0,ManchesterUnited,a,Pass,Unsuccessful,23.0,57.2,38.4,42.2
2391044173.0,82,16.0,ManchesterCity,h,Pass,Successful,55.4,63.6,51.6,51.2
2391044175.0,82,17.0,ManchesterCity,h,BallRecovery,Successful,51.6,51.2,,
2391044213.0,82,18.0,ManchesterCity,h,Pass,Successful,52.1,50.1,61.5,28.3
2391044235.0,82,23.0,ManchesterCity,h,Pass,Successful,56.8,33.3,52.8,33.4
2391044289.0,82,24.0,ManchesterCity,h,Pass,Successful,52.8,33.9,53.5,51.6
2391044307.0,82,29.0,ManchesterCity,h,Pass,Successful,54.4,50.9,55.2,23.4
2391044337.0,82,32.0,ManchesterCity,h,Pass,Successful,53.5,27.6,37.7,49.9
2391044351.0,82,34.0,ManchesterCity,h,Pass,Successful,37.7,50.0,47.5,59.1
2391044379.0,82,36.0,ManchesterCity,h,Pass,Successful,45.5,58.2,43.7,37.1
2391044437.0,82,39.0,ManchesterCity,h,Pass,Successful,43.4,37.0,64.7,4.4
2391044441.0,82,44.0,ManchesterUnited,a,Challenge,Unsuccessful,24.6,76.7,,
2391044447.0,82,44.0,ManchesterCity,h,TakeOn,Successful,75.4,23.3,,
2391044457.0,82,45.0,ManchesterUnited,a,Challenge,Unsuccessful,21.8,68.9,,
2391044473.0,82,45.0,ManchesterCity,h,TakeOn,Successful,78.2,31.1,,
2391044479.0,82,46.0,ManchesterCity,h,TakeOn,Unsuccessful,86.5,41.2,,
2391044495.0,82,47.0,ManchesterUnited,a,Tackle,Unsuccessful,13.5,58.8,,
2391044507.0,82,50.0,ManchesterCity,h,Pass,Unsuccessful,79.7,43.0,78.3,40.9
2391044499.0,82,50.0,ManchesterUnited,a,BlockedPass,Successful,25.4,56.3,,
2391044511.0,82,51.0,ManchesterUnited,a,BallRecovery,Successful,18.9,60.5,,
2391044555.0,82,51.0,ManchesterUnited,a,Pass,Successful,18.4,60.5,43.8,90.9
2391044561.0,82,55.0,ManchesterUnited,a,BallTouch,Unsuccessful,48.3,96.9,,
2391044571.0,82,57.0,ManchesterCity,h,BallRecovery,Successful,44.0,5.3,,
2391044605.0,82,58.0,ManchesterCity,h,Pass,Successful,42.1,6.4,33.9,7.1
2391044661.0,83,0.0,ManchesterCity,h,Pass,Successful,30.9,7.3,6.1,34.5
2391044737.0,83,5.0,ManchesterCity,h,Pass,Successful,5.3,34.5,11.4,66.6
2391044783.0,83,12.0,ManchesterCity,h,Pass,Successful,12.3,74.8,2.6,58.4
2391044869.0,83,15.0,ManchesterCity,h,Pass,Successful,3.3,57.6,17.9,11.7
2391044893.0,83,21.0,ManchesterCity,h,Pass,Successful,24.0,14.0,34.2,3.7
2391044933.0,83,23.0,ManchesterCity,h,Pass,Successful,31.5,8.2,13.3,32.7
2391044963.0,83,28.0,ManchesterCity,h,Pass,Successful,19.1,35.7,28.6,51.2
2391044975.0,83,30.0,ManchesterCity,h,Pass,Successful,28.0,51.5,33.5,32.2
2391045013.0,83,32.0,ManchesterCity,h,Pass,Successful,38.0,24.9,27.4,10.9
2391045027.0,83,35.0,ManchesterCity,h,Pass,Successful,27.7,12.9,34.2,19.1
2391045061.0,83,36.0,ManchesterCity,h,Pass,Successful,34.3,19.4,22.0,12.3
2391045073.0,83,41.0,ManchesterCity,h,Pass,Successful,23.0,18.3,26.6,39.7
2391045105.0,83,43.0,ManchesterCity,h,Pass,Successful,25.2,42.2,31.5,75.0
2391045121.0,83,47.0,ManchesterCity,h,Pass,Successful,35.8,81.7,36.0,93.6
2391045185.0,83,48.0,ManchesterCity,h,Pass,Successful,36.5,93.6,58.7,90.2
2391045251.0,83,56.0,ManchesterCity,h,Pass,Successful,84.3,82.9,95.0,73.0
2391045253.0,84,2.0,ManchesterCity,h,TakeOn,Unsuccessful,94.7,94.6,,
